homeTeam,awayTeam
"{'id': 24, 'placeName': {'default': 'Anaheim'}, 'abbrev': 'ANA', 'logo': 'https://assets.nhle.com/logos/nhl/svg/ANA_light.svg', 'darkLogo': 'https://assets.nhle.com/logos/nhl/svg/ANA_dark.svg', 'homeSplitSquad': False, 'hotelLink': 'https://www.marriott.com/en-us/hotels/snawa-the-westin-anaheim-resort/overview/', 'hotelDesc': 'Book Westin Anaheim', 'score': 4}","{'id': 54, 'placeName': {'default': 'Vegas'}, 'abbrev': 'VGK', 'logo': 'https://assets.nhle.com/logos/nhl/svg/VGK_light.svg', 'darkLogo': 'https://assets.nhle.com/logos/nhl/svg/VGK_dark.svg', 'awaySplitSquad': False, 'score': 2}"
"{'id': 24, 'placeName': {'default': 'Anaheim'}, 'abbrev': 'ANA', 'logo': 'https://assets.nhle.com/logos/nhl/svg/ANA_light.svg', 'darkLogo': 'https://assets.nhle.com/logos/nhl/svg/ANA_dark.svg', 'homeSplitSquad': False, 'hotelLink': 'https://www.marriott.com/en-us/hotels/snawa-the-westin-anaheim-resort/overview/', 'hotelDesc': 'Book Westin Anaheim', 'score': 0}","{'id': 5, 'placeName': {'default': 'Pittsburgh'}, 'abbrev': 'PIT', 'logo': 'https://assets.nhle.com/logos/nhl/svg/PIT_light.svg', 'darkLogo': 'https://assets.nhle.com/logos/nhl/svg/PIT_dark.svg', 'awaySplitSquad': False, 'score': 2}"
"{'id': 24, 'placeName': {'default': 'Anaheim'}, 'abbrev': 'ANA', 'logo': 'https://assets.nhle.com/logos/nhl/svg/ANA_light.svg', 'darkLogo': 'https://assets.nhle.com/logos/nhl/svg/ANA_dark.svg', 'homeSplitSquad': False, 'hotelLink': 'https://www.marriott.com/en-us/hotels/snawa-the-westin-anaheim-resort/overview/', 'hotelDesc': 'Book Westin Anaheim', 'score': 3}","{'id': 4, 'placeName': {'default': 'Philadelphia', 'fr': 'Philadelphie'}, 'abbrev': 'PHI', 'logo': 'https://assets.nhle.com/logos/nhl/svg/PHI_light.svg', 'darkLogo': 'https://assets.nhle.com/logos/nhl/svg/PHI_dark.svg', 'awaySplitSquad': False, 'score': 6}"
"{'id': 24, 'placeName': {'default': 'Anaheim'}, 'abbrev': 'ANA', 'logo': 'https://assets.nhle.com/logos/nhl/svg/ANA_light.svg', 'darkLogo': 'https://assets.nhle.com/logos/nhl/svg/ANA_dark.svg', 'homeSplitSquad': False, 'hotelLink': 'https://www.marriott.com/en-us/hotels/snawa-the-westin-anaheim-resort/overview/', 'hotelDesc': 'Book Westin Anaheim', 'score': 4}","{'id': 28, 'placeName': {'default': 'San Jose'}, 'abbrev': 'SJS', 'logo': 'https://assets.nhle.com/logos/nhl/svg/SJS_light.svg', 'darkLogo': 'https://assets.nhle.com/logos/nhl/svg/SJS_dark.svg', 'awaySplitSquad': False, 'airlineLink': 'https://www.southwest.com/', 'airlineDesc': 'Fly with Southwest', 'score': 1}"
"{'id': 18, 'placeName': {'default': 'Nashville'}, 'abbrev': 'NSH', 'logo': 'https://assets.nhle.com/logos/nhl/svg/NSH_light.svg', 'darkLogo': 'https://assets.nhle.com/logos/nhl/svg/NSH_dark.svg', 'homeSplitSquad': False, 'score': 2}","{'id': 24, 'placeName': {'default': 'Anaheim'}, 'abbrev': 'ANA', 'logo': 'https://assets.nhle.com/logos/nhl/svg/ANA_light.svg', 'darkLogo': 'https://assets.nhle.com/logos/nhl/svg/ANA_dark.svg', 'awaySplitSquad': False, 'score': 3}"
"{'id': 21, 'placeName': {'default': 'Colorado'}, 'abbrev': 'COL', 'logo': 'https://assets.nhle.com/logos/nhl/svg/COL_light.svg', 'darkLogo': 'https://assets.nhle.com/logos/nhl/svg/COL_dark.svg', 'homeSplitSquad': False, 'score': 8}","{'id': 24, 'placeName': {'default': 'Anaheim'}, 'abbrev': 'ANA', 'logo': 'https://assets.nhle.com/logos/nhl/svg/ANA_light.svg', 'darkLogo': 'https://assets.nhle.com/logos/nhl/svg/ANA_dark.svg', 'awaySplitSquad': False, 'score': 2}"
"{'id': 24, 'placeName': {'default': 'Anaheim'}, 'abbrev': 'ANA', 'logo': 'https://assets.nhle.com/logos/nhl/svg/ANA_light.svg', 'darkLogo': 'https://assets.nhle.com/logos/nhl/svg/ANA_dark.svg', 'homeSplitSquad': False, 'hotelLink': 'https://www.marriott.com/en-us/hotels/snawa-the-westin-anaheim-resort/overview/', 'hotelDesc': 'Book Westin Anaheim', 'score': 1}","{'id': 13, 'placeName': {'default': 'Florida', 'fr': 'Floride'}, 'abbrev': 'FLA', 'logo': 'https://assets.nhle.com/logos/nhl/svg/FLA_light.svg', 'darkLogo': 'https://assets.nhle.com/logos/nhl/svg/FLA_dark.svg', 'awaySplitSquad': False, 'airlineLink': 'https://www.jetblue.com/#/', 'airlineDesc': 'Fly JetBlue', 'hotelLink': 'https://www.jetbluevacations.com/?utm_source=panthers&utm_medium=schedule_page&utm_campaign=morevacay', 'hotelDesc': 'Book with JetBlue Vacations', 'score': 2}"
"{'id': 24, 'placeName': {'default': 'Anaheim'}, 'abbrev': 'ANA', 'logo': 'https://assets.nhle.com/logos/nhl/svg/ANA_light.svg', 'darkLogo': 'https://assets.nhle.com/logos/nhl/svg/ANA_dark.svg', 'homeSplitSquad': False, 'hotelLink': 'https://www.marriott.com/en-us/hotels/snawa-the-westin-anaheim-resort/overview/', 'hotelDesc': 'Book Westin Anaheim', 'score': 1}","{'id': 19, 'placeName': {'default': 'St. Louis'}, 'abbrev': 'STL', 'logo': 'https://assets.nhle.com/logos/nhl/svg/STL_light.svg', 'darkLogo': 'https://assets.nhle.com/logos/nhl/svg/STL_dark.svg', 'awaySplitSquad': False, 'hotelLink': 'https://www.stlouisunionstation.com/hotel-packages', 'hotelDesc': 'Stay at Hilton', 'score': 3}"
"{'id': 24, 'placeName': {'default': 'Anaheim'}, 'abbrev': 'ANA', 'logo': 'https://assets.nhle.com/logos/nhl/svg/ANA_light.svg', 'darkLogo': 'https://assets.nhle.com/logos/nhl/svg/ANA_dark.svg', 'homeSplitSquad': False, 'hotelLink': 'https://www.marriott.com/en-us/hotels/snawa-the-westin-anaheim-resort/overview/', 'hotelDesc': 'Book Westin Anaheim', 'score': 3}","{'id': 8, 'placeName': {'default': 'Montréal'}, 'abbrev': 'MTL', 'logo': 'https://assets.nhle.com/logos/nhl/svg/MTL_light.svg', 'darkLogo': 'https://assets.nhle.com/logos/nhl/svg/MTL_dark.svg', 'awaySplitSquad': False, 'score': 4}"
"{'id': 24, 'placeName': {'default': 'Anaheim'}, 'abbrev': 'ANA', 'logo': 'https://assets.nhle.com/logos/nhl/svg/ANA_light.svg', 'darkLogo': 'https://assets.nhle.com/logos/nhl/svg/ANA_dark.svg', 'homeSplitSquad': False, 'hotelLink': 'https://www.marriott.com/en-us/hotels/snawa-the-westin-anaheim-resort/overview/', 'hotelDesc': 'Book Westin Anaheim', 'score': 2}","{'id': 26, 'placeName': {'default': 'Los Angeles'}, 'abbrev': 'LAK', 'logo': 'https://assets.nhle.com/logos/nhl/svg/LAK_light.svg', 'darkLogo': 'https://assets.nhle.com/logos/nhl/svg/LAK_dark.svg', 'awaySplitSquad': False, 'score': 5}"
